InvoiceNo,StockCode,ProductName,Quantity,InvoiceDate,Date,Month,UnitPrice,Revenue,CustomerID,Country
544479,21240,Blue Polkadot Cup,96,2011-02-21 10:28:00,2011-02-21,2011-02,0.72,69.12,14646.0,Netherlands
539492,47567B,Tea Time Kitchen Apron,2,2010-12-20 10:14:00,2010-12-20,2010-12,12.72,25.44,,United Kingdom
578017,23101,Silver Stars Table Decoration,1,2011-11-22 13:07:00,2011-11-22,2011-11,0.83,0.83,13569.0,United Kingdom
564647,23154,Set Of 4 Jam Jar Magnets,1,2011-08-26 13:56:00,2011-08-26,2011-08,2.08,2.08,17920.0,United Kingdom
552890,22568,Feltcraft Cushion Owl,8,2011-05-12 10:45:00,2011-05-12,2011-05,3.75,30.0,14233.0,United Kingdom
578270,21172,Party Metal Sign,1,2011-11-23 13:39:00,2011-11-23,2011-11,4.13,4.13,14096.0,United Kingdom
561084,23308,Set Of 60 Vintage Leaf Cake Cases,24,2011-07-25 08:50:00,2011-07-25,2011-07,0.55,13.200000000000001,14948.0,United Kingdom
579674,23339,Egg Frying Pan Blue,6,2011-11-30 13:05:00,2011-11-30,2011-11,2.08,12.48,13012.0,United Kingdom
569246,20839,French Paisley Cushion Cover,1,2011-10-03 09:57:00,2011-10-03,2011-10,3.29,3.29,14096.0,United Kingdom
539453,84029E,Red Woolly Hottie White Heart.,1,2010-12-17 17:08:00,2010-12-17,2010-12,7.62,7.62,,United Kingdom
537197,22624,Ivory Kitchen Scales,2,2010-12-05 14:02:00,2010-12-05,2010-12,8.5,17.0,12647.0,Germany
573576,23221,Reindeer Heart Decoration Silver,2,2011-10-31 14:09:00,2011-10-31,2011-10,1.63,3.26,14096.0,United Kingdom
537638,22906,12 Message Cards With Envelopes,1,2010-12-07 15:28:00,2010-12-07,2010-12,3.36,3.36,,United Kingdom
579447,20718,Red Retrospot Shopper Bag,12,2011-11-29 13:46:00,2011-11-29,2011-11,1.25,15.0,14390.0,United Kingdom
571289,22675,French Kitchen Sign Blue Metal,1,2011-10-16 15:27:00,2011-10-16,2011-10,1.25,1.25,15113.0,United Kingdom
571715,23348,Childrens Toy Cooking Utensil Set,4,2011-10-18 17:04:00,2011-10-18,2011-10,2.08,8.32,17576.0,United Kingdom
561922,82483,Wood 2 Drawer Cabinet White Finish,2,2011-08-01 12:12:00,2011-08-01,2011-08,6.95,13.9,13167.0,United Kingdom
554323,23298,Spotty Bunting,3,2011-05-23 15:33:00,2011-05-23,2011-05,4.95,14.850000000000001,16729.0,United Kingdom
540277,82482,Wooden Picture Frame White Finish,72,2011-01-06 12:18:00,2011-01-06,2011-01,2.1,151.20000000000002,14258.0,United Kingdom
552857,22771,Clear Drawer Knob Acrylic Edwardian,18,2011-05-11 15:34:00,2011-05-11,2011-05,2.46,44.28,,United Kingdom
539453,22576,Swallow Wooden Christmas Decoration,2,2010-12-17 17:08:00,2010-12-17,2010-12,1.66,3.32,,United Kingdom
571676,22650,Ceramic Pirate Chest Money Bank,1,2011-10-18 13:29:00,2011-10-18,2011-10,1.45,1.45,16910.0,United Kingdom
552708,72741,Grand Chocolatecandle,9,2011-05-10 16:19:00,2011-05-10,2011-05,1.45,13.049999999999999,13487.0,United Kingdom
562145,21209,Multicolour Honeycomb Fan,12,2011-08-03 10:45:00,2011-08-03,2011-08,0.39,4.68,17656.0,United Kingdom
541932,22604,Set Of 4 Napkin Charms Cutlery,32,2011-01-24 11:39:00,2011-01-24,2011-01,2.1,67.2,14439.0,Greece
573576,23247,Biscuit Tin 50'S Christmas,1,2011-10-31 14:09:00,2011-10-31,2011-10,5.79,5.79,14096.0,United Kingdom
553356,21181,Please One Person Metal Sign,12,2011-05-16 14:05:00,2011-05-16,2011-05,2.1,25.200000000000003,14038.0,United Kingdom
544648,82483,Wood 2 Drawer Cabinet White Finish,2,2011-02-22 12:24:00,2011-02-22,2011-02,6.95,13.9,15722.0,United Kingdom
551398,37495,Fairy Cake Birthday Candle Set,4,2011-04-28 13:09:00,2011-04-28,2011-04,3.75,15.0,12417.0,Spain
576650,22734,Set Of 6 Ribbons Vintage Christmas,12,2011-11-16 10:34:00,2011-11-16,2011-11,2.89,34.68,14286.0,United Kingdom
579267,23199,Jumbo Bag Apples,10,2011-11-29 09:42:00,2011-11-29,2011-11,2.08,20.8,14961.0,United Kingdom
559817,22681,French Blue Metal Door Sign 6,1,2011-07-12 16:20:00,2011-07-12,2011-07,2.46,2.46,,United Kingdom
575504,22993,Set Of 4 Pantry Jelly Moulds,12,2011-11-10 10:29:00,2011-11-10,2011-11,1.25,15.0,14895.0,United Kingdom
563201,22996,Travel Card Wallet Vintage Ticket,1,2011-08-14 10:52:00,2011-08-14,2011-08,0.42,0.42,13838.0,United Kingdom
550765,23050,Recycled Acapulco Mat Green,2,2011-04-20 12:28:00,2011-04-20,2011-04,8.25,16.5,16103.0,United Kingdom
552168,22150,3 Stripey Mice Feltcraft,12,2011-05-06 12:28:00,2011-05-06,2011-05,1.95,23.4,13880.0,United Kingdom
579708,23681,Lunch Bag Red Vintage Doily,40,2011-11-30 14:16:00,2011-11-30,2011-11,1.65,66.0,12682.0,France
570646,23144,Zinc T-Light Holder Stars Small,12,2011-10-11 12:49:00,2011-10-11,2011-10,0.83,9.959999999999999,12824.0,United Kingdom
574354,20713,Jumbo Bag Owls,3,2011-11-04 10:47:00,2011-11-04,2011-11,2.08,6.24,17203.0,United Kingdom
575482,22102,Mirror Mosaic T-Light Holder,3,2011-11-09 16:33:00,2011-11-09,2011-11,1.65,4.949999999999999,15916.0,United Kingdom
565129,22896,Peg Bag Apples Design,2,2011-09-01 12:41:00,2011-09-01,2011-09,2.55,5.1,15719.0,United Kingdom
540977,22594,Christmas Gingham Tree,1,2011-01-12 15:01:00,2011-01-12,2011-01,1.66,1.66,,United Kingdom
573137,23014,Glass Apothecary Bottle Elixir,1,2011-10-27 17:15:00,2011-10-27,2011-10,8.29,8.29,,United Kingdom
549436,21915,Red Harmonica In Box,24,2011-04-08 12:34:00,2011-04-08,2011-04,1.25,30.0,18041.0,United Kingdom
562553,22907,Pack Of 20 Napkins Pantry Design,2,2011-08-05 16:34:00,2011-08-05,2011-08,1.63,3.26,,United Kingdom
549190,22423,Regency Cakestand 3 Tier,2,2011-04-07 10:13:00,2011-04-07,2011-04,12.75,25.5,13748.0,United Kingdom
561969,22282,12 Egg House Painted Wood,1,2011-08-01 13:31:00,2011-08-01,2011-08,12.75,12.75,17757.0,United Kingdom
536986,22909,Set Of 20 Vintage Christmas Napkins,24,2010-12-03 14:40:00,2010-12-03,2010-12,0.85,20.4,16140.0,United Kingdom
546856,22522,Childs Garden Fork Blue,12,2011-03-17 14:12:00,2011-03-17,2011-03,0.85,10.2,15433.0,United Kingdom
578513,22508,Doorstop Retrospot Heart,4,2011-11-24 13:32:00,2011-11-24,2011-11,3.75,15.0,16609.0,United Kingdom
559549,23321,Small White Heart Of Wicker,3,2011-07-10 15:25:00,2011-07-10,2011-07,1.65,4.949999999999999,13230.0,United Kingdom
579135,20982,12 Pencils Tall Tube Skulls,2,2011-11-28 12:44:00,2011-11-28,2011-11,0.85,1.7,18096.0,United Kingdom
569467,23230,Wrap Alphabet Design,25,2011-10-04 11:44:00,2011-10-04,2011-10,0.42,10.5,14291.0,United Kingdom
540240,21880,Red Retrospot Tape,24,2011-01-05 15:09:00,2011-01-05,2011-01,0.19,4.5600000000000005,17585.0,United Kingdom
544292,22138,Baking Set 9 Piece Retrospot,1,2011-02-17 12:33:00,2011-02-17,2011-02,4.95,4.95,16745.0,United Kingdom
545416,84968D,Set Of 16 Vintage Red Cutlery,8,2011-03-02 13:35:00,2011-03-02,2011-03,12.75,102.0,17770.0,United Kingdom
579777,21174,Pottering In The Shed Metal Sign,1,2011-11-30 15:13:00,2011-11-30,2011-11,4.13,4.13,,United Kingdom
569897,85049C,Romantic Pinks Ribbons,1,2011-10-06 16:01:00,2011-10-06,2011-10,1.25,1.25,17813.0,United Kingdom
566258,22835,Hot Water Bottle I Am So Poorly,1,2011-09-11 12:45:00,2011-09-11,2011-09,4.95,4.95,13124.0,United Kingdom
555572,22413,Metal Sign Take It Or Leave It,6,2011-06-05 15:37:00,2011-06-05,2011-06,2.95,17.700000000000003,12449.0,Belgium
571296,22086,Paper Chain Kit 50'S Christmas,3,2011-10-16 16:13:00,2011-10-16,2011-10,2.95,8.850000000000001,13760.0,United Kingdom
569671,23376,Pack Of 12 Vintage Christmas Tissue,24,2011-10-05 13:54:00,2011-10-05,2011-10,0.39,9.36,16020.0,United Kingdom
561693,23547,Wrap Flower Shop,25,2011-07-29 09:48:00,2011-07-29,2011-07,0.42,10.5,15120.0,United Kingdom
562422,85040A,S/4 Pink Flower Candles In Bowl,12,2011-08-04 16:59:00,2011-08-04,2011-08,1.65,19.799999999999997,13218.0,United Kingdom
539453,21294,Etched Glass Coaster,2,2010-12-17 17:08:00,2010-12-17,2010-12,2.51,5.02,,United Kingdom
559055,22316,200 Bendy Skull Straws,2,2011-07-05 17:09:00,2011-07-05,2011-07,1.25,2.5,,United Kingdom
578829,23569,Tradtional Alphabet Stamp Set,1,2011-11-25 14:53:00,2011-11-25,2011-11,4.95,4.95,14710.0,United Kingdom
561632,22725,Alarm Clock Bakelike Chocolate,4,2011-07-28 14:30:00,2011-07-28,2011-07,3.75,15.0,15639.0,United Kingdom
557790,22548,Heads And Tails Sporting Fun,4,2011-06-22 16:33:00,2011-06-22,2011-06,1.25,5.0,14099.0,United Kingdom
559907,21992,Vintage Paisley Stationery Set,12,2011-07-13 13:37:00,2011-07-13,2011-07,1.25,15.0,12766.0,Portugal
559923,21708,Folding Umbrella Cream Polkadot,1,2011-07-13 16:07:00,2011-07-13,2011-07,3.29,3.29,,United Kingdom
551997,22386,Jumbo Bag Pink Polkadot,6,2011-05-05 15:47:00,2011-05-05,2011-05,2.08,12.48,,United Kingdom
573068,23556,Landmark Frame Covent Garden,1,2011-10-27 13:56:00,2011-10-27,2011-10,12.5,12.5,17545.0,United Kingdom
567139,22112,Chocolate Hot Water Bottle,3,2011-09-16 14:45:00,2011-09-16,2011-09,4.95,14.850000000000001,13563.0,United Kingdom
564353,22866,Hand Warmer Scotty Dog Design,12,2011-08-24 15:08:00,2011-08-24,2011-08,2.1,25.200000000000003,15764.0,United Kingdom
578952,21238,Red Retrospot Cup,8,2011-11-27 14:43:00,2011-11-27,2011-11,0.85,6.8,18112.0,United Kingdom
559526,21179,No Junk Mail Metal Sign,1,2011-07-10 11:19:00,2011-07-10,2011-07,0.39,0.39,15756.0,United Kingdom
579629,23206,Lunch Bag Apple Design,1,2011-11-30 12:16:00,2011-11-30,2011-11,1.65,1.65,14963.0,United Kingdom
546651,84970s,Hanging Heart Zinc T-Light Holder,1,2011-03-15 14:17:00,2011-03-15,2011-03,2.08,2.08,,United Kingdom
537237,84459B,Yellow Metal Chicken Heart,1,2010-12-06 09:58:00,2010-12-06,2010-12,3.36,3.36,,United Kingdom
539957,22948,Metal Decoration Naughty Children,24,2010-12-23 12:58:00,2010-12-23,2010-12,0.85,20.4,12585.0,Germany
577811,22403,Magnets Pack Of 4 Vintage Labels,12,2011-11-22 08:54:00,2011-11-22,2011-11,0.39,4.68,16311.0,United Kingdom
539988,84849B,Fairy Soap Soap Holder,1,2010-12-23 16:06:00,2010-12-23,2010-12,1.69,1.69,18116.0,United Kingdom
553204,84192,Assorted Colour Metal Cat,2,2011-05-15 16:13:00,2011-05-15,2011-05,1.25,2.5,16877.0,United Kingdom
540980,22284,Hen House Decoration,6,2011-01-12 15:22:00,2011-01-12,2011-01,1.65,9.899999999999999,14514.0,United Kingdom
542895,22482,Blue Tea Towel Classic Design,2,2011-02-01 13:47:00,2011-02-01,2011-02,1.25,2.5,14549.0,United Kingdom
572286,22800,Antique Tall Swirlglass Trinket Pot,4,2011-10-23 12:18:00,2011-10-23,2011-10,3.75,15.0,16434.0,United Kingdom
569202,22335,Heart Decoration Painted Zinc,1,2011-09-30 17:22:00,2011-09-30,2011-09,1.25,1.25,,United Kingdom
556501,22720,Set Of 3 Cake Tins Pantry Design,6,2011-06-13 08:40:00,2011-06-13,2011-06,4.95,29.700000000000003,16700.0,United Kingdom
579634,23196,Vintage Leaf Magnetic Notepad,12,2011-11-30 12:18:00,2011-11-30,2011-11,1.45,17.4,12598.0,France
574040,21533,Retrospot Large Milk Jug,1,2011-11-02 13:01:00,2011-11-02,2011-11,4.95,4.95,14974.0,United Kingdom
540468,10133,Colouring Pencils Brown Tube,5,2011-01-07 13:55:00,2011-01-07,2011-01,0.81,4.050000000000001,,United Kingdom
554310,23202,Jumbo Bag Vintage Leaf,5,2011-05-23 15:25:00,2011-05-23,2011-05,4.13,20.65,,United Kingdom
545470,21181,Please One Person Metal Sign,12,2011-03-03 10:26:00,2011-03-03,2011-03,2.1,25.200000000000003,14483.0,United Kingdom
543804,21671,Red Spot Ceramic Drawer Knob,12,2011-02-13 12:17:00,2011-02-13,2011-02,1.25,15.0,16434.0,United Kingdom
561095,23031,Drawer Knob Crackle Glaze Pink,6,2011-07-25 10:19:00,2011-07-25,2011-07,1.65,9.899999999999999,17040.0,United Kingdom
568314,22084,Paper Chain Kit Empire,1,2011-09-26 12:58:00,2011-09-26,2011-09,2.95,2.95,14387.0,United Kingdom
580730,84536A,English Rose Notebook A7 Size,4,2011-12-05 17:28:00,2011-12-05,2011-12,0.83,3.32,,United Kingdom
561209,22982,Pantry Pastry Brush,1,2011-07-25 16:57:00,2011-07-25,2011-07,2.46,2.46,,United Kingdom
551816,21156,Retrospot Childrens Apron,6,2011-05-04 11:50:00,2011-05-04,2011-05,1.95,11.7,15906.0,United Kingdom
561894,22775,Purple Drawerknob Acrylic Edwardian,1,2011-07-31 15:00:00,2011-07-31,2011-07,1.25,1.25,14456.0,United Kingdom
537193,84406B,Cream Cupid Hearts Coat Hanger,1,2010-12-05 13:49:00,2010-12-05,2010-12,3.25,3.25,15023.0,United Kingdom
575258,23058,Christmas Hanging Snowflake,6,2011-11-09 12:00:00,2011-11-09,2011-11,0.79,4.74,13623.0,United Kingdom
549874,22136,Love Heart Sock Hanger,4,2011-04-12 15:23:00,2011-04-12,2011-04,1.65,6.6,16919.0,United Kingdom
581023,23526,Wall Art Dog Licence,1,2011-12-07 10:35:00,2011-12-07,2011-12,12.46,12.46,,United Kingdom
565226,20764,Abstract Circles Sketchbook,4,2011-09-02 08:50:00,2011-09-02,2011-09,3.75,15.0,16992.0,United Kingdom
563739,23004,Travel Card Wallet Pantry,24,2011-08-18 20:05:00,2011-08-18,2011-08,0.42,10.08,17750.0,United Kingdom
571257,22452,Measuring Tape Babushka Pink,2,2011-10-14 17:17:00,2011-10-14,2011-10,1.63,3.26,,United Kingdom
578653,23046,Paper Lantern 9 Point Deluxe Star,6,2011-11-24 16:40:00,2011-11-24,2011-11,6.65,39.900000000000006,18161.0,United Kingdom
557322,21871,Save The Planet Mug,36,2011-06-20 09:04:00,2011-06-20,2011-06,1.25,45.0,17444.0,Canada
579297,22476,Empire Union Jack Tv Dinner Tray,1,2011-11-29 11:23:00,2011-11-29,2011-11,10.79,10.79,,United Kingdom
547418,22423,Regency Cakestand 3 Tier,1,2011-03-23 10:25:00,2011-03-23,2011-03,12.75,12.75,13148.0,United Kingdom
573897,22294,Heart Filigree Dove Small,6,2011-11-01 14:29:00,2011-11-01,2011-11,1.25,7.5,16729.0,United Kingdom
580729,22941,Christmas Lights 10 Reindeer,4,2011-12-05 17:24:00,2011-12-05,2011-12,16.63,66.52,,United Kingdom
571911,23201,Jumbo Bag Alphabet,10,2011-10-19 15:15:00,2011-10-19,2011-10,2.08,20.8,17562.0,United Kingdom
560926,90161C,Ant Copper Lime Boudicca Bracelet,3,2011-07-22 09:20:00,2011-07-22,2011-07,4.98,14.940000000000001,,United Kingdom
544895,22859,Easter Tin Bunny Bouquet,6,2011-02-24 12:22:00,2011-02-24,2011-02,1.65,9.899999999999999,14189.0,United Kingdom
546007,85211,S/4 Groovy Cat Magnets,1,2011-03-08 15:34:00,2011-03-08,2011-03,3.29,3.29,,United Kingdom
580730,22977,Dolly Girl Childrens Egg Cup,1,2011-12-05 17:28:00,2011-12-05,2011-12,2.46,2.46,,United Kingdom
539588,22835,Hot Water Bottle I Am So Poorly,2,2010-12-20 13:11:00,2010-12-20,2010-12,4.65,9.3,14527.0,United Kingdom
546190,23050,Recycled Acapulco Mat Green,2,2011-03-10 10:57:00,2011-03-10,2011-03,8.25,16.5,13102.0,United Kingdom
537219,20750,Red Retrospot Mini Cases,1,2010-12-05 15:47:00,2010-12-05,2010-12,7.95,7.95,14081.0,United Kingdom
561214,23240,Set Of 4 Knick Knack Tins Doiley,1,2011-07-25 17:00:00,2011-07-25,2011-07,8.29,8.29,,United Kingdom
556734,23172,Regency Tea Plate Pink,12,2011-06-14 12:00:00,2011-06-14,2011-06,1.65,19.799999999999997,13476.0,United Kingdom
548714,21914,Blue Harmonica In Box,1,2011-04-03 15:07:00,2011-04-03,2011-04,1.25,1.25,17337.0,United Kingdom
577230,22097,Swallow Square Tissue Box,7,2011-11-18 12:08:00,2011-11-18,2011-11,0.39,2.73,18034.0,United Kingdom
536982,20734,Silver Mini Tape Measure,2,2010-12-03 14:27:00,2010-12-03,2010-12,2.51,5.02,,United Kingdom
567475,21212,Pack Of 72 Retrospot Cake Cases,2,2011-09-20 13:11:00,2011-09-20,2011-09,0.55,1.1,16360.0,United Kingdom
578488,21975,Pack Of 60 Dinosaur Cake Cases,1,2011-11-24 12:53:00,2011-11-24,2011-11,0.55,0.55,12784.0,Portugal
542541,20733,Gold Mini Tape Measure,1,2011-01-28 14:25:00,2011-01-28,2011-01,0.83,0.83,,United Kingdom
568786,22303,Coffee Mug Apples Design,6,2011-09-29 09:16:00,2011-09-29,2011-09,2.55,15.299999999999999,15144.0,United Kingdom
553189,22291,Hanging Chick Cream Decoration,4,2011-05-15 13:14:00,2011-05-15,2011-05,1.45,5.8,15033.0,United Kingdom
547199,21169,You'Re Confusing Me Metal Sign,1,2011-03-21 12:53:00,2011-03-21,2011-03,1.69,1.69,14606.0,United Kingdom
572853,23373,Vintage Christmas Paper Gift Bag,10,2011-10-26 12:28:00,2011-10-26,2011-10,0.82,8.2,17712.0,United Kingdom
567658,22832,Brocante Shelf With Hooks,2,2011-09-21 14:50:00,2011-09-21,2011-09,10.75,21.5,14428.0,United Kingdom
553931,21902,"Key Fob , Front Door",24,2011-05-20 10:27:00,2011-05-20,2011-05,0.65,15.600000000000001,14911.0,EIRE
576076,84596F,Small Marshmallows Pink Bowl,2,2011-11-13 16:18:00,2011-11-13,2011-11,0.42,0.84,14382.0,United Kingdom
578043,22352,Lunch Box With Cutlery Retrospot,6,2011-11-22 14:39:00,2011-11-22,2011-11,2.55,15.299999999999999,12474.0,Germany
559052,85087,Candy Spot Cushion Cover,1,2011-07-05 16:53:00,2011-07-05,2011-07,3.29,3.29,,United Kingdom
538566,22167,Oval Wall Mirror Diamante,1,2010-12-13 11:21:00,2010-12-13,2010-12,8.47,8.47,,United Kingdom
544349,21742,Large Round Wicker Platter,6,2011-02-18 10:03:00,2011-02-18,2011-02,5.95,35.7,16713.0,United Kingdom
542708,22935,Baking Mould Rose Milk Chocolate,24,2011-01-31 13:07:00,2011-01-31,2011-01,3.25,78.0,17621.0,United Kingdom
557153,23175,Regency Milk Jug Pink,4,2011-06-17 11:07:00,2011-06-17,2011-06,3.25,13.0,13735.0,United Kingdom
546466,20972,Pink Cream Felt Craft Trinket Box,1,2011-03-14 11:04:00,2011-03-14,2011-03,1.25,1.25,18118.0,United Kingdom
559552,21207,Skull And Crossbones Garland,1,2011-07-10 16:29:00,2011-07-10,2011-07,1.65,1.65,16014.0,United Kingdom
580907,22220,Cake Stand Lovebird 2 Tier White,6,2011-12-06 13:13:00,2011-12-06,2011-12,2.95,17.700000000000003,13507.0,United Kingdom
561615,84792,Enchanted Bird Coathanger 5 Hook,4,2011-07-28 12:57:00,2011-07-28,2011-07,4.65,18.6,13319.0,United Kingdom
565767,21671,Red Spot Ceramic Drawer Knob,1,2011-09-06 14:28:00,2011-09-06,2011-09,3.29,3.29,,United Kingdom
571923,22663,Jumbo Bag Dolly Girl Design,10,2011-10-19 16:24:00,2011-10-19,2011-10,2.08,20.8,12685.0,France
563241,21497,Fancy Fonts Birthday Wrap,25,2011-08-15 10:22:00,2011-08-15,2011-08,0.42,10.5,12758.0,Portugal
556932,21902,"Key Fob , Front Door",1,2011-06-15 15:41:00,2011-06-15,2011-06,1.63,1.63,,United Kingdom
543428,21622,Vintage Union Jack Cushion Cover,3,2011-02-08 11:36:00,2011-02-08,2011-02,4.95,14.850000000000001,17787.0,United Kingdom
543651,21915,Red Harmonica In Box,12,2011-02-11 10:06:00,2011-02-11,2011-02,1.25,15.0,16306.0,United Kingdom
576696,23194,Gymkhana Treasure Book Box,6,2011-11-16 12:26:00,2011-11-16,2011-11,2.25,13.5,16669.0,United Kingdom
544657,20725,Lunch Bag Red Retrospot,10,2011-02-22 13:08:00,2011-02-22,2011-02,1.65,16.5,14895.0,United Kingdom
541269,22176,Blue Owl Soft Toy,6,2011-01-17 11:01:00,2011-01-17,2011-01,2.95,17.700000000000003,12626.0,Germany
552965,22299,Pig Keyring With Light & Sound,24,2011-05-12 13:10:00,2011-05-12,2011-05,1.25,30.0,13477.0,United Kingdom
575128,22338,Star Decoration Painted Zinc,96,2011-11-08 14:27:00,2011-11-08,2011-11,0.19,18.240000000000002,16837.0,United Kingdom
556108,23302,Kneeling Mat Housework Design,2,2011-06-08 17:59:00,2011-06-08,2011-06,3.29,6.58,,United Kingdom
580519,23084,Rabbit Night Light,45,2011-12-04 14:51:00,2011-12-04,2011-12,4.96,223.2,,United Kingdom
576587,23483,Hanging Butterfly T-Light Holder,6,2011-11-15 14:23:00,2011-11-15,2011-11,1.25,7.5,18123.0,United Kingdom
566871,22112,Chocolate Hot Water Bottle,3,2011-09-15 13:27:00,2011-09-15,2011-09,4.95,14.850000000000001,17047.0,United Kingdom
574547,21523,Doormat Fancy Font Home Sweet Home,1,2011-11-04 15:08:00,2011-11-04,2011-11,8.25,8.25,17841.0,United Kingdom
554960,22139,Retrospot Tea Set Ceramic 11 Pc,1,2011-05-27 15:18:00,2011-05-27,2011-05,10.79,10.79,,United Kingdom
537538,22961,Jam Making Set Printed,12,2010-12-07 11:49:00,2010-12-07,2010-12,1.45,17.4,15353.0,United Kingdom
578065,47593B,Scottie Dogs Baby Bib,2,2011-11-22 15:41:00,2011-11-22,2011-11,0.83,1.66,,United Kingdom
567024,22727,Alarm Clock Bakelike Red,3,2011-09-16 11:23:00,2011-09-16,2011-09,8.29,24.869999999999997,,United Kingdom
549235,22977,Dolly Girl Childrens Egg Cup,12,2011-04-07 11:16:00,2011-04-07,2011-04,1.25,15.0,15530.0,United Kingdom
565679,47590B,Pink Happy Birthday Bunting,9,2011-09-06 10:12:00,2011-09-06,2011-09,5.45,49.050000000000004,15199.0,United Kingdom
549007,84596G,Small Chocolates Pink Bowl,24,2011-04-05 14:38:00,2011-04-05,2011-04,0.42,10.08,17470.0,United Kingdom
580611,21064,Boom Box Speaker Boys,1,2011-12-05 11:49:00,2011-12-05,2011-12,1.25,1.25,12748.0,United Kingdom
539647,85049B,Lush Greens Ribbons,1,2010-12-20 16:08:00,2010-12-20,2010-12,1.25,1.25,15460.0,United Kingdom
556932,21990,Modern Floral Stationery Set,1,2011-06-15 15:41:00,2011-06-15,2011-06,2.46,2.46,,United Kingdom
539434,22077,6 Ribbons Rustic Charm,2,2010-12-17 14:41:00,2010-12-17,2010-12,3.36,6.72,,United Kingdom
570103,85152,Hand Over The Chocolate Sign,1,2011-10-07 12:18:00,2011-10-07,2011-10,2.1,2.1,15719.0,United Kingdom
562602,23140,Triple Wire Hook Ivory Heart,4,2011-08-08 10:11:00,2011-08-08,2011-08,4.15,16.6,12865.0,Austria
571257,22973,Children'S Circus Parade Mug,10,2011-10-14 17:17:00,2011-10-14,2011-10,3.29,32.9,,United Kingdom
537608,35958,Folkart Zinc Star Christmas Dec,6,2010-12-07 13:20:00,2010-12-07,2010-12,0.85,5.1,15024.0,United Kingdom
551810,22417,Pack Of 60 Spaceboy Cake Cases,2,2011-05-04 11:32:00,2011-05-04,2011-05,0.55,1.1,15719.0,United Kingdom
564727,21534,Dairy Maid Large Milk Jug,1,2011-08-28 12:31:00,2011-08-28,2011-08,4.95,4.95,16686.0,United Kingdom
569998,22601,Christmas Retrospot Angel Wood,12,2011-10-07 08:12:00,2011-10-07,2011-10,0.85,10.2,12540.0,Spain
553190,21390,Filigris Heart With Butterfly,4,2011-05-15 13:14:00,2011-05-15,2011-05,1.25,5.0,15164.0,United Kingdom
577523,21441,Blue Birdhouse Decoration,12,2011-11-20 13:33:00,2011-11-20,2011-11,0.85,10.2,12597.0,Spain
573083,21902,"Key Fob , Front Door",6,2011-10-27 14:22:00,2011-10-27,2011-10,0.65,3.9000000000000004,13735.0,United Kingdom
548664,22169,Family Album White Picture Frame,2,2011-04-01 14:45:00,2011-04-01,2011-04,8.5,17.0,14911.0,EIRE
564958,20682,Red Retrospot Childrens Umbrella,6,2011-08-31 13:56:00,2011-08-31,2011-08,3.25,19.5,13089.0,United Kingdom
555925,84661B,Black Square Table Clock,1,2011-06-07 17:13:00,2011-06-07,2011-06,4.96,4.96,,United Kingdom
